ccm,scm,usm,coords
2,5,14,"[[891, 294], [890, 283], [901, 283], [901, 295]]"
2,5,15,"[[913, 289], [912, 281], [938, 281], [938, 290]]"
2,5,16,"[[913, 281], [912, 273], [938, 273], [938, 282]]"
2,5,17,"[[913, 274], [912, 266], [938, 266], [938, 275]]"
2,5,18,"[[913, 265], [912, 257], [938, 257], [938, 266]]"
2,5,19,"[[913, 258], [912, 250], [938, 250], [938, 259]]"
2,5,20,"[[913, 251], [912, 243], [938, 243], [938, 252]]"
2,5,21,"[[913, 241], [912, 233], [938, 233], [938, 242]]"
2,5,22,"[[913, 234], [912, 226], [938, 226], [938, 235]]"
2,5,23,"[[913, 226], [912, 218], [938, 218], [938, 227]]"
2,5,24,"[[913, 217], [912, 209], [938, 209], [938, 218]]"
2,5,25,"[[913, 210], [912, 202], [938, 202], [938, 211]]"
2,5,26,"[[913, 203], [912, 195], [938, 195], [938, 204]]"
2,5,27,"[[913, 193], [912, 185], [938, 185], [938, 194]]"
2,5,28,"[[913, 186], [912, 178], [938, 178], [938, 187]]"
2,5,29,"[[913, 179], [912, 171], [938, 171], [938, 180]]"
2,5,30,"[[966, 186], [965, 178], [991, 178], [991, 187]]"
2,5,31,"[[966, 193], [965, 185], [991, 185], [991, 194]]"
2,5,32,"[[966, 202], [965, 194], [991, 194], [991, 203]]"
2,5,33,"[[966, 210], [965, 202], [991, 202], [991, 211]]"
2,5,34,"[[966, 217], [965, 209], [991, 209], [991, 218]]"
2,5,35,"[[966, 227], [965, 219], [991, 219], [991, 228]]"
2,5,36,"[[966, 234], [965, 226], [991, 226], [991, 235]]"
2,5,37,"[[966, 241], [965, 233], [991, 233], [991, 242]]"
2,5,38,"[[966, 250], [965, 242], [991, 242], [991, 251]]"
2,5,39,"[[966, 258], [965, 250], [991, 250], [991, 259]]"
2,5,40,"[[966, 265], [965, 257], [991, 257], [991, 266]]"
2,5,41,"[[966, 275], [965, 267], [991, 267], [991, 276]]"
2,5,42,"[[966, 282], [965, 274], [991, 274], [991, 283]]"
2,5,43,"[[966, 289], [965, 281], [991, 281], [991, 290]]"
2,5,44,"[[966, 299], [965, 291], [991, 291], [991, 300]]"
2,5,45,"[[966, 306], [965, 298], [991, 298], [991, 307]]"
2,5,46,"[[966, 313], [965, 305], [991, 305], [991, 314]]"
2,5,47,"[[933, 323], [932, 315], [958, 315], [958, 324]]"
2,5,48,"[[933, 329], [932, 321], [958, 321], [958, 330]]"
2,5,49,"[[933, 336], [932, 328], [958, 328], [958, 337]]"
2,5,50,"[[933, 346], [932, 338], [958, 338], [958, 347]]"
2,5,51,"[[933, 353], [932, 345], [958, 345], [958, 354]]"
2,5,52,"[[933, 360], [932, 352], [958, 352], [958, 361]]"
2,6,0,"[[934, 381], [933, 373], [959, 373], [959, 382]]"
2,6,1,"[[724, 327], [723, 311], [736, 311], [736, 328]]"
2,6,2,"[[736, 327], [735, 311], [748, 311], [748, 328]]"
2,6,3,"[[748, 327], [747, 311], [760, 311], [760, 328]]"
2,6,4,"[[762, 327], [761, 311], [774, 311], [774, 328]]"
2,6,5,"[[774, 327], [773, 311], [786, 311], [786, 328]]"
2,6,6,"[[786, 327], [785, 311], [798, 311], [798, 328]]"
2,6,7,"[[802, 327], [801, 311], [814, 311], [814, 328]]"
2,6,8,"[[814, 327], [813, 311], [826, 311], [826, 328]]"
2,6,9,"[[825, 327], [824, 311], [837, 311], [837, 328]]"
2,6,10,"[[840, 327], [839, 311], [852, 311], [852, 328]]"
2,6,11,"[[852, 327], [851, 311], [864, 311], [864, 328]]"
2,6,12,"[[863, 327], [862, 311], [875, 311], [875, 328]]"
2,6,13,"[[878, 327], [877, 311], [890, 311], [890, 328]]"
2,6,14,"[[891, 327], [890, 311], [903, 311], [903, 328]]"
2,6,15,"[[724, 343], [723, 327], [736, 327], [736, 344]]"
2,6,16,"[[736, 343], [735, 327], [748, 327], [748, 344]]"
2,6,17,"[[748, 343], [747, 327], [760, 327], [760, 344]]"
2,6,18,"[[762, 343], [761, 327], [774, 327], [774, 344]]"
2,6,19,"[[774, 343], [773, 327], [786, 327], [786, 344]]"
2,6,20,"[[786, 343], [785, 327], [798, 327], [798, 344]]"
2,6,21,"[[802, 343], [801, 327], [814, 327], [814, 344]]"
2,6,22,"[[814, 343], [813, 327], [826, 327], [826, 344]]"
2,6,23,"[[825, 343], [824, 327], [837, 327], [837, 344]]"
2,6,24,"[[840, 343], [839, 327], [852, 327], [852, 344]]"
2,6,25,"[[852, 343], [851, 327], [864, 327], [864, 344]]"
2,6,26,"[[863, 343], [862, 327], [875, 327], [875, 344]]"
2,6,27,"[[879, 343], [878, 327], [891, 327], [891, 344]]"
2,6,28,"[[891, 343], [890, 327], [903, 327], [903, 344]]"
2,6,29,"[[725, 375], [724, 359], [737, 359], [737, 376]]"
2,6,30,"[[737, 375], [736, 359], [749, 359], [749, 376]]"
2,6,31,"[[749, 375], [748, 359], [761, 359], [761, 376]]"
2,6,32,"[[764, 375], [763, 359], [776, 359], [776, 376]]"
2,6,33,"[[775, 375], [774, 359], [787, 359], [787, 376]]"
2,6,34,"[[787, 375], [786, 359], [799, 359], [799, 376]]"
2,6,35,"[[803, 375], [802, 359], [815, 359], [815, 376]]"
2,6,36,"[[814, 375], [813, 359], [826, 359], [826, 376]]"
2,6,37,"[[826, 375], [825, 359], [838, 359], [838, 376]]"
2,6,38,"[[841, 375], [840, 359], [853, 359], [853, 376]]"
2,6,39,"[[852, 375], [851, 359], [864, 359], [864, 376]]"
2,6,40,"[[864, 375], [863, 359], [876, 359], [876, 376]]"
2,6,41,"[[879, 375], [878, 359], [891, 359], [891, 376]]"
2,6,42,"[[890, 375], [889, 359], [902, 359], [902, 376]]"
2,6,43,"[[890, 391], [889, 375], [902, 375], [902, 392]]"
2,6,44,"[[879, 391], [878, 375], [891, 375], [891, 392]]"
2,6,45,"[[864, 391], [863, 375], [876, 375], [876, 392]]"
2,6,46,"[[852, 391], [851, 375], [864, 375], [864, 392]]"
2,6,47,"[[841, 391], [840, 375], [853, 375], [853, 392]]"
2,6,48,"[[826, 391], [825, 375], [838, 375], [838, 392]]"
2,6,49,"[[814, 391], [813, 375], [826, 375], [826, 392]]"
2,6,50,"[[803, 391], [802, 375], [815, 375], [815, 392]]"
2,6,51,"[[787, 391], [786, 375], [799, 375], [799, 392]]"
2,6,52,"[[775, 391], [774, 375], [787, 375], [787, 392]]"
2,6,53,"[[764, 391], [763, 375], [776, 375], [776, 392]]"
2,6,54,"[[749, 391], [748, 375], [761, 375], [761, 392]]"
2,6,55,"[[737, 391], [736, 375], [749, 375], [749, 392]]"
2,7,0,"[[725, 391], [724, 375], [737, 375], [737, 392]]"
2,7,1,"[[724, 424], [723, 408], [736, 408], [736, 425]]"
2,7,2,"[[736, 424], [735, 408], [748, 408], [748, 425]]"
2,7,3,"[[748, 424], [747, 408], [760, 408], [760, 425]]"
2,7,4,"[[763, 424], [762, 408], [775, 408], [775, 425]]"
2,7,5,"[[775, 424], [774, 408], [787, 408], [787, 425]]"
2,7,6,"[[786, 424], [785, 408], [798, 408], [798, 425]]"
2,7,7,"[[801, 424], [800, 408], [813, 408], [813, 425]]"
2,7,8,"[[813, 424], [812, 408], [825, 408], [825, 425]]"
2,7,9,"[[825, 424], [824, 408], [837, 408], [837, 425]]"
2,7,10,"[[839, 424], [838, 408], [851, 408], [851, 425]]"
2,7,11,"[[852, 424], [851, 408], [864, 408], [864, 425]]"
2,7,12,"[[721, 432], [720, 424], [746, 424], [746, 433]]"
2,7,13,"[[721, 443], [720, 435], [746, 435], [746, 444]]"
2,7,14,"[[721, 450], [720, 442], [746, 442], [746, 451]]"
2,7,15,"[[721, 457], [720, 449], [746, 449], [746, 458]]"
2,7,16,"[[748, 459], [747, 443], [760, 443], [760, 460]]"
2,7,17,"[[763, 459], [762, 443], [775, 443], [775, 460]]"
2,7,18,"[[775, 459], [774, 443], [787, 443], [787, 460]]"
2,7,19,"[[787, 459], [786, 443], [799, 443], [799, 460]]"
2,7,20,"[[801, 459], [800, 443], [813, 443], [813, 460]]"
2,7,21,"[[812, 459], [811, 443], [824, 443], [824, 460]]"
2,7,22,"[[786, 489], [785, 482], [804, 482], [804, 490]]"
2,7,23,"[[786, 495], [785, 488], [804, 488], [804, 496]]"
2,7,24,"[[786, 501], [785, 494], [804, 494], [804, 502]]"
2,7,25,"[[786, 522], [785, 515], [804, 515], [804, 523]]"
2,7,26,"[[786, 528], [785, 521], [804, 521], [804, 529]]"
2,7,27,"[[833, 490], [832, 482], [858, 482], [858, 491]]"
2,7,28,"[[833, 497], [832, 489], [858, 489], [858, 498]]"
2,7,29,"[[833, 505], [832, 497], [858, 497], [858, 506]]"
2,7,30,"[[833, 514], [832, 506], [858, 506], [858, 515]]"
2,7,31,"[[833, 521], [832, 513], [858, 513], [858, 522]]"
2,7,32,"[[833, 528], [832, 520], [858, 520], [858, 529]]"
2,7,33,"[[833, 537], [832, 529], [858, 529], [858, 538]]"
2,7,34,"[[833, 544], [832, 536], [858, 536], [858, 545]]"
2,7,35,"[[833, 552], [832, 544], [858, 544], [858, 553]]"
2,7,36,"[[833, 562], [832, 554], [858, 554], [858, 563]]"
2,7,37,"[[787, 610], [786, 598], [797, 598], [797, 611]]"
2,7,38,"[[775, 614], [774, 598], [787, 598], [787, 615]]"
2,7,39,"[[763, 614], [762, 598], [775, 598], [775, 615]]"
2,7,40,"[[748, 614], [747, 598], [760, 598], [760, 615]]"
2,7,41,"[[736, 614], [735, 598], [748, 598], [748, 615]]"
2,7,42,"[[724, 614], [723, 598], [736, 598], [736, 615]]"
2,7,43,"[[709, 614], [708, 598], [721, 598], [721, 615]]"
2,7,44,"[[698, 614], [697, 598], [710, 598], [710, 615]]"
2,7,45,"[[685, 614], [684, 598], [697, 598], [697, 615]]"
2,7,46,"[[858, 490], [857, 482], [883, 482], [883, 491]]"
2,7,47,"[[858, 497], [857, 489], [883, 489], [883, 498]]"
2,7,48,"[[858, 505], [857, 497], [883, 497], [883, 506]]"
2,7,49,"[[858, 514], [857, 506], [883, 506], [883, 515]]"
2,7,50,"[[858, 521], [857, 513], [883, 513], [883, 522]]"
2,7,51,"[[858, 528], [857, 520], [883, 520], [883, 529]]"
2,7,52,"[[858, 537], [857, 529], [883, 529], [883, 538]]"
2,7,53,"[[858, 544], [857, 536], [883, 536], [883, 545]]"
2,7,54,"[[858, 552], [857, 544], [883, 544], [883, 553]]"
2,7,55,"[[914, 466], [913, 458], [939, 458], [939, 467]]"
2,7,56,"[[914, 473], [913, 465], [939, 465], [939, 474]]"
2,7,57,"[[914, 480], [913, 472], [939, 472], [939, 481]]"
2,7,58,"[[914, 490], [913, 482], [939, 482], [939, 491]]"
2,7,59,"[[914, 497], [913, 489], [939, 489], [939, 498]]"
2,7,60,"[[914, 504], [913, 496], [939, 496], [939, 505]]"
2,7,61,"[[914, 513], [913, 505], [939, 505], [939, 514]]"
2,7,62,"[[914, 520], [913, 512], [939, 512], [939, 521]]"
2,8,0,"[[914, 528], [913, 520], [939, 520], [939, 529]]"
2,8,1,"[[694, 134], [693, 123], [704, 123], [704, 135]]"
2,8,2,"[[685, 134], [684, 123], [695, 123], [695, 135]]"
2,8,3,"[[665, 134], [664, 123], [675, 123], [675, 135]]"
2,8,4,"[[656, 134], [655, 123], [666, 123], [666, 135]]"
2,8,5,"[[647, 134], [646, 123], [657, 123], [657, 135]]"
2,8,6,"[[632, 134], [631, 123], [642, 123], [642, 135]]"
2,8,7,"[[622, 134], [621, 123], [632, 123], [632, 135]]"
2,8,8,"[[608, 134], [607, 123], [618, 123], [618, 135]]"
2,8,9,"[[598, 134], [597, 123], [608, 123], [608, 135]]"
2,8,10,"[[597, 122], [596, 114], [622, 114], [622, 123]]"
2,8,11,"[[597, 116], [596, 108], [622, 108], [622, 117]]"
2,8,12,"[[597, 104], [596, 96], [622, 96], [622, 105]]"
2,8,13,"[[544, 116], [543, 108], [569, 108], [569, 117]]"
2,8,14,"[[555, 134], [554, 118], [567, 118], [567, 135]]"
2,8,15,"[[543, 134], [542, 118], [555, 118], [555, 135]]"
2,8,16,"[[531, 134], [530, 118], [543, 118], [543, 135]]"
2,8,17,"[[505, 134], [504, 123], [515, 123], [515, 135]]"
2,8,18,"[[496, 134], [495, 123], [506, 123], [506, 135]]"
2,8,19,"[[463, 134], [462, 123], [473, 123], [473, 135]]"
2,8,20,"[[453, 134], [452, 123], [463, 123], [463, 135]]"
2,8,21,"[[434, 134], [433, 123], [444, 123], [444, 135]]"
2,8,22,"[[425, 134], [424, 123], [435, 123], [435, 135]]"
2,8,23,"[[416, 134], [415, 123], [426, 123], [426, 135]]"
2,8,24,"[[402, 134], [401, 123], [412, 123], [412, 135]]"
2,8,25,"[[377, 134], [376, 123], [387, 123], [387, 135]]"
2,8,26,"[[358, 134], [357, 123], [368, 123], [368, 135]]"
2,8,27,"[[348, 134], [347, 123], [358, 123], [358, 135]]"
2,8,28,"[[338, 134], [337, 123], [348, 123], [348, 135]]"
2,8,29,"[[324, 134], [323, 123], [334, 123], [334, 135]]"
2,8,30,"[[316, 134], [315, 123], [326, 123], [326, 135]]"
2,8,31,"[[279, 147], [265, 151], [261, 139], [276, 133]]"
2,8,32,"[[275, 141], [261, 145], [257, 133], [272, 127]]"
2,8,33,"[[249, 125], [253, 137], [241, 141], [235, 126]]"
2,8,34,"[[235, 128], [239, 140], [227, 144], [221, 129]]"
2,8,35,"[[221, 131], [225, 143], [213, 147], [207, 132]]"
2,8,36,"[[210, 133], [214, 145], [202, 149], [196, 134]]"
2,8,37,"[[199, 136], [203, 148], [191, 152], [185, 137]]"
2,8,38,"[[193, 165], [179, 169], [175, 157], [190, 151]]"
2,8,39,"[[198, 172], [184, 176], [180, 164], [195, 158]]"
2,8,40,"[[202, 181], [188, 185], [184, 173], [199, 167]]"
2,8,41,"[[259, 169], [245, 173], [241, 161], [256, 155]]"
2,8,42,"[[262, 175], [248, 179], [244, 167], [259, 161]]"
2,8,43,"[[213, 184], [217, 196], [205, 200], [199, 185]]"
2,8,44,"[[202, 187], [206, 199], [194, 203], [188, 188]]"
2,8,45,"[[191, 190], [195, 202], [183, 206], [177, 191]]"
2,8,46,"[[130, 203], [134, 215], [122, 219], [116, 204]]"
2,8,47,"[[118, 206], [122, 218], [110, 222], [104, 207]]"
2,8,48,"[[105, 209], [109, 221], [97, 225], [91, 210]]"
2,8,49,"[[94, 212], [98, 224], [86, 228], [80, 213]]"
2,8,50,"[[83, 215], [87, 227], [75, 231], [69, 216]]"
2,8,51,"[[57, 221], [61, 233], [49, 237], [43, 222]]"
2,9,0,"[[45, 223], [49, 235], [37, 239], [31, 224]]"
2,9,1,"[[823, 173], [822, 157], [835, 157], [835, 174]]"
2,9,2,"[[812, 173], [811, 157], [824, 157], [824, 174]]"
2,9,3,"[[801, 173], [800, 157], [813, 157], [813, 174]]"
2,9,4,"[[784, 173], [783, 157], [796, 157], [796, 174]]"
2,9,5,"[[773, 173], [772, 157], [785, 157], [785, 174]]"
2,9,6,"[[762, 173], [761, 157], [774, 157], [774, 174]]"
2,9,7,"[[746, 173], [745, 157], [758, 157], [758, 174]]"
2,9,8,"[[735, 173], [734, 157], [747, 157], [747, 174]]"
2,9,9,"[[724, 173], [723, 157], [736, 157], [736, 174]]"
2,9,10,"[[670, 172], [669, 156], [682, 156], [682, 173]]"
2,9,11,"[[659, 172], [658, 156], [671, 156], [671, 173]]"
2,9,12,"[[648, 172], [647, 156], [660, 156], [660, 173]]"
2,9,13,"[[630, 172], [629, 156], [642, 156], [642, 173]]"
2,9,14,"[[619, 172], [618, 156], [631, 156], [631, 173]]"
2,9,15,"[[608, 172], [607, 156], [620, 156], [620, 173]]"
2,9,16,"[[593, 172], [592, 156], [605, 156], [605, 173]]"
2,9,17,"[[581, 172], [580, 156], [593, 156], [593, 173]]"
2,9,18,"[[569, 172], [568, 156], [581, 156], [581, 173]]"
2,9,19,"[[555, 172], [554, 156], [567, 156], [567, 173]]"
2,9,20,"[[543, 172], [542, 156], [555, 156], [555, 173]]"
2,9,21,"[[531, 172], [530, 156], [543, 156], [543, 173]]"
2,9,22,"[[516, 172], [515, 156], [528, 156], [528, 173]]"
2,9,23,"[[504, 172], [503, 156], [516, 156], [516, 173]]"
2,9,24,"[[492, 172], [491, 156], [504, 156], [504, 173]]"
2,9,25,"[[477, 172], [476, 156], [489, 156], [489, 173]]"
2,9,26,"[[465, 172], [464, 156], [477, 156], [477, 173]]"
2,9,27,"[[453, 172], [452, 156], [465, 156], [465, 173]]"
2,9,28,"[[438, 172], [437, 156], [450, 156], [450, 173]]"
2,9,29,"[[426, 172], [425, 156], [438, 156], [438, 173]]"
2,9,30,"[[415, 172], [414, 156], [427, 156], [427, 173]]"
2,9,31,"[[400, 172], [399, 156], [412, 156], [412, 173]]"
2,9,32,"[[388, 172], [387, 156], [400, 156], [400, 173]]"
2,9,33,"[[376, 172], [375, 156], [388, 156], [388, 173]]"
2,9,34,"[[362, 172], [361, 156], [374, 156], [374, 173]]"
2,9,35,"[[350, 172], [349, 156], [362, 156], [362, 173]]"
2,9,36,"[[338, 172], [337, 156], [350, 156], [350, 173]]"
2,9,37,"[[724, 205], [723, 189], [736, 189], [736, 206]]"
2,9,38,"[[735, 205], [734, 189], [747, 189], [747, 206]]"
2,9,39,"[[747, 205], [746, 189], [759, 189], [759, 206]]"
2,9,40,"[[762, 205], [761, 189], [774, 189], [774, 206]]"
2,9,41,"[[774, 205], [773, 189], [786, 189], [786, 206]]"
2,9,42,"[[786, 205], [785, 189], [798, 189], [798, 206]]"
2,9,43,"[[801, 205], [800, 189], [813, 189], [813, 206]]"
2,9,44,"[[812, 205], [811, 189], [824, 189], [824, 206]]"
2,9,45,"[[724, 221], [723, 205], [736, 205], [736, 222]]"
2,9,46,"[[735, 221], [734, 205], [747, 205], [747, 222]]"
2,9,47,"[[747, 221], [746, 205], [759, 205], [759, 222]]"
2,9,48,"[[762, 221], [761, 205], [774, 205], [774, 222]]"
2,9,49,"[[783, 229], [782, 221], [808, 221], [808, 230]]"
2,10,0,"[[783, 237], [782, 229], [808, 229], [808, 238]]"
2,10,1,"[[670, 207], [669, 191], [682, 191], [682, 208]]"
2,10,2,"[[658, 207], [657, 191], [670, 191], [670, 208]]"
2,10,3,"[[646, 207], [645, 191], [658, 191], [658, 208]]"
2,10,4,"[[632, 207], [631, 191], [644, 191], [644, 208]]"
2,10,5,"[[620, 207], [619, 191], [632, 191], [632, 208]]"
2,10,6,"[[608, 207], [607, 191], [620, 191], [620, 208]]"
2,10,7,"[[593, 207], [592, 191], [605, 191], [605, 208]]"
2,10,8,"[[581, 207], [580, 191], [593, 191], [593, 208]]"
2,10,9,"[[569, 207], [568, 191], [581, 191], [581, 208]]"
2,10,10,"[[554, 207], [553, 191], [566, 191], [566, 208]]"
2,10,11,"[[542, 207], [541, 191], [554, 191], [554, 208]]"
2,10,12,"[[531, 207], [530, 191], [543, 191], [543, 208]]"
2,10,13,"[[516, 207], [515, 191], [528, 191], [528, 208]]"
2,10,14,"[[504, 207], [503, 191], [516, 191], [516, 208]]"
2,10,15,"[[492, 207], [491, 191], [504, 191], [504, 208]]"
2,10,16,"[[477, 207], [476, 191], [489, 191], [489, 208]]"
2,10,17,"[[465, 207], [464, 191], [477, 191], [477, 208]]"
2,10,18,"[[453, 207], [452, 191], [465, 191], [465, 208]]"
2,10,19,"[[439, 207], [438, 191], [451, 191], [451, 208]]"
2,10,20,"[[427, 207], [426, 191], [439, 191], [439, 208]]"
2,10,21,"[[415, 207], [414, 191], [427, 191], [427, 208]]"
2,10,22,"[[400, 207], [399, 191], [412, 191], [412, 208]]"
2,10,23,"[[389, 207], [388, 191], [401, 191], [401, 208]]"
2,10,24,"[[377, 207], [376, 191], [389, 191], [389, 208]]"
2,10,25,"[[362, 207], [361, 191], [374, 191], [374, 208]]"
2,10,26,"[[351, 207], [350, 191], [363, 191], [363, 208]]"
2,10,27,"[[351, 223], [350, 207], [363, 207], [363, 224]]"
2,10,28,"[[363, 223], [362, 207], [375, 207], [375, 224]]"
2,10,29,"[[377, 223], [376, 207], [389, 207], [389, 224]]"
2,10,30,"[[389, 223], [388, 207], [401, 207], [401, 224]]"
2,10,31,"[[400, 223], [399, 207], [412, 207], [412, 224]]"
2,10,32,"[[415, 223], [414, 207], [427, 207], [427, 224]]"
2,10,33,"[[427, 223], [426, 207], [439, 207], [439, 224]]"
2,10,34,"[[439, 223], [438, 207], [451, 207], [451, 224]]"
2,10,35,"[[492, 223], [491, 207], [504, 207], [504, 224]]"
2,10,36,"[[504, 223], [503, 207], [516, 207], [516, 224]]"
2,10,37,"[[516, 223], [515, 207], [528, 207], [528, 224]]"
2,10,38,"[[531, 223], [530, 207], [543, 207], [543, 224]]"
2,10,39,"[[542, 223], [541, 207], [554, 207], [554, 224]]"
2,10,40,"[[554, 223], [553, 207], [566, 207], [566, 224]]"
2,10,41,"[[569, 223], [568, 207], [581, 207], [581, 224]]"
2,10,42,"[[581, 223], [580, 207], [593, 207], [593, 224]]"
2,10,43,"[[593, 223], [592, 207], [605, 207], [605, 224]]"
2,10,44,"[[608, 223], [607, 207], [620, 207], [620, 224]]"
2,10,45,"[[620, 223], [619, 207], [632, 207], [632, 224]]"
2,10,46,"[[632, 223], [631, 207], [644, 207], [644, 224]]"
2,10,47,"[[646, 223], [645, 207], [658, 207], [658, 224]]"
2,10,48,"[[658, 223], [657, 207], [670, 207], [670, 224]]"
2,11,0,"[[670, 223], [669, 207], [682, 207], [682, 224]]"
2,11,1,"[[670, 255], [669, 239], [682, 239], [682, 256]]"
2,11,2,"[[658, 255], [657, 239], [670, 239], [670, 256]]"
2,11,3,"[[646, 255], [645, 239], [658, 239], [658, 256]]"
2,11,4,"[[631, 255], [630, 239], [643, 239], [643, 256]]"
2,11,5,"[[619, 255], [618, 239], [631, 239], [631, 256]]"
2,11,6,"[[608, 255], [607, 239], [620, 239], [620, 256]]"
2,11,7,"[[592, 255], [591, 239], [604, 239], [604, 256]]"
2,11,8,"[[580, 255], [579, 239], [592, 239], [592, 256]]"
2,11,9,"[[569, 255], [568, 239], [581, 239], [581, 256]]"
2,11,10,"[[554, 255], [553, 239], [566, 239], [566, 256]]"
2,11,11,"[[542, 255], [541, 239], [554, 239], [554, 256]]"
2,11,12,"[[531, 255], [530, 239], [543, 239], [543, 256]]"
2,11,13,"[[516, 255], [515, 239], [528, 239], [528, 256]]"
2,11,14,"[[504, 255], [503, 239], [516, 239], [516, 256]]"
2,11,15,"[[492, 255], [491, 239], [504, 239], [504, 256]]"
2,11,16,"[[477, 255], [476, 239], [489, 239], [489, 256]]"
2,11,17,"[[465, 255], [464, 239], [477, 239], [477, 256]]"
2,11,18,"[[453, 255], [452, 239], [465, 239], [465, 256]]"
2,11,19,"[[438, 255], [437, 239], [450, 239], [450, 256]]"
2,11,20,"[[426, 255], [425, 239], [438, 239], [438, 256]]"
2,11,21,"[[415, 255], [414, 239], [427, 239], [427, 256]]"
2,11,22,"[[399, 255], [398, 239], [411, 239], [411, 256]]"
2,11,23,"[[387, 255], [386, 239], [399, 239], [399, 256]]"
2,11,24,"[[376, 255], [375, 239], [388, 239], [388, 256]]"
2,11,25,"[[670, 271], [669, 255], [682, 255], [682, 272]]"
2,11,26,"[[658, 271], [657, 255], [670, 255], [670, 272]]"
2,11,27,"[[646, 271], [645, 255], [658, 255], [658, 272]]"
2,11,28,"[[631, 271], [630, 255], [643, 255], [643, 272]]"
2,11,29,"[[619, 271], [618, 255], [631, 255], [631, 272]]"
2,11,30,"[[608, 271], [607, 255], [620, 255], [620, 272]]"
2,11,31,"[[592, 271], [591, 255], [604, 255], [604, 272]]"
2,11,32,"[[580, 271], [579, 255], [592, 255], [592, 272]]"
2,11,33,"[[569, 271], [568, 255], [581, 255], [581, 272]]"
2,11,34,"[[554, 271], [553, 255], [566, 255], [566, 272]]"
2,11,35,"[[542, 271], [541, 255], [554, 255], [554, 272]]"
2,11,36,"[[531, 271], [530, 255], [543, 255], [543, 272]]"
2,11,37,"[[516, 271], [515, 255], [528, 255], [528, 272]]"
2,11,38,"[[504, 271], [503, 255], [516, 255], [516, 272]]"
2,11,39,"[[492, 271], [491, 255], [504, 255], [504, 272]]"
2,11,40,"[[477, 271], [476, 255], [489, 255], [489, 272]]"
2,11,41,"[[465, 271], [464, 255], [477, 255], [477, 272]]"
2,11,42,"[[453, 271], [452, 255], [465, 255], [465, 272]]"
2,11,43,"[[438, 271], [437, 255], [450, 255], [450, 272]]"
2,11,44,"[[426, 271], [425, 255], [438, 255], [438, 272]]"
2,11,45,"[[415, 271], [414, 255], [427, 255], [427, 272]]"
2,11,46,"[[399, 271], [398, 255], [411, 255], [411, 272]]"
2,11,47,"[[387, 271], [386, 255], [399, 255], [399, 272]]"
2,11,48,"[[581, 303], [580, 287], [593, 287], [593, 304]]"
2,11,49,"[[569, 303], [568, 287], [581, 287], [581, 304]]"
2,11,50,"[[554, 303], [553, 287], [566, 287], [566, 304]]"
2,11,51,"[[542, 303], [541, 287], [554, 287], [554, 304]]"
2,11,52,"[[531, 303], [530, 287], [543, 287], [543, 304]]"
2,11,53,"[[515, 303], [514, 287], [527, 287], [527, 304]]"
2,11,54,"[[503, 303], [502, 287], [515, 287], [515, 304]]"
2,11,55,"[[492, 303], [491, 287], [504, 287], [504, 304]]"
2,11,56,"[[476, 303], [475, 287], [488, 287], [488, 304]]"
2,11,57,"[[464, 303], [463, 287], [476, 287], [476, 304]]"
2,11,58,"[[453, 303], [452, 287], [465, 287], [465, 304]]"
2,11,59,"[[439, 303], [438, 287], [451, 287], [451, 304]]"
2,11,60,"[[427, 303], [426, 287], [439, 287], [439, 304]]"
2,11,61,"[[415, 303], [414, 287], [427, 287], [427, 304]]"
2,11,62,"[[400, 303], [399, 287], [412, 287], [412, 304]]"
2,11,63,"[[424, 318], [410, 322], [406, 310], [421, 304]]"
2,11,64,"[[428, 324], [414, 328], [410, 316], [425, 310]]"
2,11,65,"[[432, 330], [418, 334], [414, 322], [429, 316]]"
2,11,66,"[[439, 342], [425, 346], [421, 334], [436, 328]]"
2,13,0,"[[443, 348], [429, 352], [425, 340], [440, 334]]"
2,13,1,"[[1448, 770], [1538, 824], [1578, 824], [1578, 844]]"
2,13,2,"[[1468, 789], [1538, 806], [1578, 806], [1578, 826]]"
2,5,53,"[[1477, 779], [1538, 788], [1578, 788], [1578, 808]]"
2,13,4,"[[1577, 817], [1576, 798], [1616, 798], [1616, 818]]"
2,13,5,"[[1466, 775], [1536, 747], [1576, 747], [1576, 767]]"
2,13,6,"[[1468, 770], [1536, 609], [1576, 609], [1576, 629]]"
2,13,6,"[[1463, 779], [1536, 585], [1576, 585], [1576, 605]]"
2,13,5,"[[1537, 604], [1536, 585], [1576, 585], [1576, 605]]"
2,13,4,"[[1537, 628], [1536, 609], [1576, 609], [1576, 629]]"
2,13,3,"[[1537, 766], [1536, 747], [1576, 747], [1576, 767]]"
2,13,2,"[[1537, 784], [1536, 765], [1576, 765], [1576, 785]]"
2,13,1,"[[1539, 807], [1538, 788], [1578, 788], [1578, 808]]"
2,13,0,"[[1539, 825], [1538, 806], [1578, 806], [1578, 826]]"
2,13,14,"[[1539, 843], [1538, 824], [1578, 824], [1578, 844]]"
2,13,15,"[[1458, 769], [1536, 430], [1576, 430], [1576, 450]]"
2,13,15,"[[1402, 778], [1539, 393], [1557, 393], [1557, 422]]"
2,13,17,"[[1540, 421], [1539, 393], [1557, 393], [1557, 422]]"
2,13,17,"[[1442, 817], [1487, 393], [1505, 393], [1505, 422]]"
2,13,18,"[[1488, 421], [1487, 393], [1505, 393], [1505, 422]]"
2,13,20,"[[1473, 421], [1472, 393], [1490, 393], [1490, 422]]"
